timestamp,temp_ar,umidade_ar,light_hours_day,soil_moisture,fase,dias_ciclo,nitrogenio,fosforo,potassio,ph_solo,action_target,motivo
2025-04-24 04:00:00,19.0,81.0,0.0,74.1,muda,29,187.5,61.7,238.3,6.5,0,condicoes dentro do ideal
2054-08-06 10:00:00,11.12,86.59,0.0,85.37,florescimento,45,152.06,63.05,321.79,5.59,2,reduzir irrigacao: solo encharcado
2025-11-01 04:00:00,17.5,87.0,0.0,70.8,colheita,92,116.2,48.2,340.1,6.21,3,proteger: umidade alta (risco de fungos)
2029-12-08 07:00:00,19.97,88.45,0.0,79.66,frutificacao,83,195.68,60.37,285.83,6.41,3,proteger: umidade alta (risco de fungos)
2034-12-23 17:00:00,32.79,28.65,7.84,50.23,muda,24,206.84,49.88,291.09,6.13,2,irrigar: solo seco
2025-02-25 21:00:00,27.5,54.0,12.0,61.4,colheita,98,152.0,47.8,431.8,6.14,1,corrigir potassio fora da faixa
2027-05-06 04:00:00,17.2,81.41,0.0,74.17,muda,2,194.08,46.94,243.27,6.43,0,condicoes dentro do ideal
2026-10-22 08:00:00,11.51,74.5,0.0,80.1,muda,23,235.9,37.55,235.14,6.11,0,condicoes dentro do ideal
2045-05-29 14:00:00,16.16,80.15,3.97,88.49,frutificacao,88,188.59,46.7,281.68,5.9,2,reduzir irrigacao: solo encharcado
2026-04-17 18:00:00,26.11,60.1,8.82,59.03,colheita,97,181.13,29.12,357.65,5.88,1,corrigir fosforo fora da faixa
2025-04-06 20:00:00,19.1,68.0,10.0,75.7,muda,5,219.5,58.6,228.6,5.53,0,condicoes dentro do ideal
2039-12-22 17:00:00,32.43,28.74,8.16,52.83,muda,23,198.15,48.3,290.92,5.99,2,irrigar: solo seco
2052-05-10 18:00:00,26.95,45.44,7.92,55.4,colheita,115,130.0,58.26,357.36,5.29,2,irrigar: solo seco
2027-12-31 20:00:00,28.78,45.92,10.47,56.81,colheita,99,170.77,35.8,337.43,5.66,0,condicoes dentro do ideal
2025-11-10 16:00:00,22.2,46.0,8.0,61.8,florescimento,51,204.3,72.7,320.2,6.65,1,corrigir fosforo fora da faixa
2026-05-09 13:00:00,25.15,49.22,2.99,64.84,frutificacao,68,132.13,54.15,317.01,5.92,1,corrigir nitrogenio fora da faixa
2027-08-29 23:00:00,16.57,86.11,11.15,85.02,colheita,95,183.77,54.17,305.75,5.95,0,condicoes dentro do ideal
2026-12-14 03:00:00,20.54,78.74,0.0,75.39,colheita,105,139.64,77.45,353.69,6.61,1,corrigir nitrogenio fora da faixa
2025-07-21 16:00:00,22.7,51.0,6.0,63.9,florescimento,51,196.3,56.9,336.0,5.6,0,condicoes dentro do ideal
2031-04-07 09:00:00,14.2,86.88,0.0,75.31,colheita,93,150.34,57.46,352.98,5.85,3,proteger: umidade alta (risco de fungos)
2025-01-07 11:00:00,23.3,69.0,2.0,63.6,frutificacao,61,203.1,62.6,316.5,5.67,0,condicoes dentro do ideal
2025-04-02 17:00:00,30.2,44.0,8.0,57.4,frutificacao,63,165.9,65.0,277.5,6.35,0,condicoes dentro do ideal
2025-05-03 04:00:00,16.2,80.0,0.0,71.4,frutificacao,67,182.5,65.3,277.8,5.96,0,condicoes dentro do ideal
2026-10-16 16:00:00,28.48,36.01,7.21,61.07,muda,9,255.59,60.65,271.0,6.24,1,corrigir nitrogenio fora da faixa
2026-01-29 18:00:00,22.0,100.0,9.04,82.39,frutificacao,90,181.33,57.14,302.35,6.02,3,proteger: umidade alta (risco de fungos)
2027-06-24 16:00:00,15.45,39.89,5.01,80.02,florescimento,55,214.77,66.97,310.37,5.76,0,condicoes dentro do ideal
2027-04-17 04:00:00,19.12,85.64,0.0,74.97,colheita,113,127.46,34.11,285.04,6.78,3,proteger: umidade alta (risco de fungos)
2027-08-29 19:00:00,18.35,74.35,8.91,73.29,florescimento,47,211.96,56.09,243.0,6.06,0,condicoes dentro do ideal
2028-10-16 17:00:00,32.75,27.25,7.91,53.61,frutificacao,88,170.28,69.97,324.74,5.38,2,irrigar: solo seco
2026-08-07 19:00:00,25.58,29.59,8.97,62.11,muda,2,203.66,50.09,214.14,6.15,0,condicoes dentro do ideal
2026-01-14 18:00:00,20.95,67.72,9.07,70.3,colheita,93,181.56,28.37,302.39,5.78,1,corrigir fosforo fora da faixa
2041-10-13 19:00:00,31.99,24.77,10.13,48.02,florescimento,42,190.01,68.75,255.63,5.7,2,irrigar: solo seco
2025-09-10 05:00:00,16.6,68.0,0.0,77.9,colheita,110,130.4,33.7,301.6,7.1,1,corrigir pH fora da faixa ideal
2026-05-29 21:00:00,15.43,37.16,10.1,76.2,frutificacao,77,159.6,69.13,336.43,6.59,0,condicoes dentro do ideal
2043-09-26 19:00:00,32.2,16.37,10.35,54.1,frutificacao,79,164.76,71.04,302.39,6.19,2,irrigar: solo seco
2026-11-01 21:00:00,21.18,75.08,11.87,73.03,florescimento,31,212.69,38.03,283.59,5.63,0,condicoes dentro do ideal
2026-10-09 03:00:00,14.49,84.49,0.0,79.0,frutificacao,69,188.31,64.65,257.6,5.3,1,corrigir pH fora da faixa ideal
2044-12-21 15:00:00,34.44,29.39,7.1,52.17,frutificacao,60,156.8,48.05,350.4,5.78,2,irrigar: solo seco
2026-10-08 23:00:00,14.34,86.13,10.69,73.86,colheita,93,176.99,36.35,386.43,5.8,3,proteger: umidade alta (risco de fungos)
2028-10-07 08:00:00,15.15,86.28,0.0,73.85,frutificacao,87,112.31,49.4,320.93,5.41,3,proteger: umidade alta (risco de fungos)
2026-03-06 18:00:00,29.35,49.88,9.09,58.27,muda,23,281.59,23.09,183.41,5.64,1,corrigir nitrogenio fora da faixa
2025-07-13 08:00:00,15.4,71.0,0.0,79.2,frutificacao,80,181.3,67.2,297.1,6.16,0,condicoes dentro do ideal
2026-08-23 01:00:00,23.45,47.51,0.0,66.49,colheita,93,156.74,78.31,340.36,6.79,1,corrigir pH fora da faixa ideal
2026-06-20 15:00:00,23.82,42.55,5.12,59.52,colheita,115,188.97,61.69,359.48,5.69,1,corrigir potassio fora da faixa
2030-03-11 08:00:00,19.86,89.26,0.0,75.3,florescimento,34,175.16,63.43,273.56,6.78,3,proteger: umidade alta (risco de fungos)
2026-02-17 09:00:00,23.53,66.12,0.0,61.77,florescimento,49,188.84,56.6,193.7,6.04,1,corrigir potassio fora da faixa
2025-10-02 13:00:00,18.9,75.0,4.0,72.8,muda,16,221.6,51.2,224.0,5.69,0,condicoes dentro do ideal
2026-02-22 21:00:00,25.66,65.28,11.66,67.72,frutificacao,67,127.1,48.62,279.07,5.87,1,corrigir nitrogenio fora da faixa
2029-10-10 03:00:00,15.66,93.84,0.0,82.14,muda,20,200.66,29.86,267.43,5.83,3,proteger: umidade alta (risco de fungos)
2026-04-20 12:00:00,22.46,67.59,2.99,64.96,muda,27,196.47,60.1,243.83,6.5,0,condicoes dentro do ideal
2027-04-13 09:00:00,17.98,82.09,0.0,74.28,frutificacao,72,163.75,57.46,313.35,5.92,0,condicoes dentro do ideal
2025-05-23 09:00:00,17.2,91.0,0.0,74.9,florescimento,49,193.1,64.7,225.6,6.32,3,proteger: umidade alta (risco de fungos)
2027-06-03 02:00:00,17.54,81.12,0.0,71.99,muda,3,175.92,58.25,241.76,6.35,0,condicoes dentro do ideal
2026-03-11 22:00:00,20.77,83.74,10.89,77.8,frutificacao,77,195.33,52.31,287.67,6.18,0,condicoes dentro do ideal
2025-07-14 11:00:00,12.1,84.0,1.0,86.5,frutificacao,74,174.2,46.6,253.7,5.31,2,reduzir irrigacao: solo encharcado
2025-04-26 09:00:00,18.3,90.0,0.0,71.7,colheita,97,145.4,41.7,393.5,5.97,3,proteger: umidade alta (risco de fungos)
2038-10-29 17:00:00,27.88,42.79,7.98,52.29,muda,3,189.64,40.24,177.08,6.01,2,irrigar: solo seco
2025-06-26 02:00:00,12.1,77.0,0.0,87.4,florescimento,44,159.9,68.0,229.9,6.17,2,reduzir irrigacao: solo encharcado
2038-02-09 21:00:00,29.78,35.2,12.18,54.44,florescimento,47,172.16,76.61,246.93,5.65,2,irrigar: solo seco
2026-09-29 16:00:00,29.2,26.41,6.98,57.14,muda,2,221.09,39.25,151.98,6.14,1,corrigir potassio fora da faixa
2028-10-07 09:00:00,15.04,88.31,0.0,83.08,colheita,96,143.93,43.78,324.87,4.88,3,proteger: umidade alta (risco de fungos)
2029-02-12 19:00:00,20.31,85.28,9.3,82.46,colheita,99,190.55,55.06,423.71,7.05,3,proteger: umidade alta (risco de fungos)
2026-10-07 05:00:00,19.88,68.79,0.0,70.65,frutificacao,77,189.88,60.81,265.22,6.54,0,condicoes dentro do ideal
2025-02-12 01:00:00,25.6,58.0,0.0,61.5,colheita,91,113.3,43.6,317.2,5.56,1,corrigir nitrogenio fora da faixa
2027-12-20 03:00:00,19.86,85.06,0.0,68.85,florescimento,33,183.28,66.36,281.41,5.87,0,condicoes dentro do ideal
2025-10-31 20:00:00,19.5,79.0,11.0,69.5,colheita,98,117.6,38.3,297.3,5.74,1,corrigir nitrogenio fora da faixa
2026-10-17 12:00:00,24.59,56.67,2.96,63.12,florescimento,34,179.44,57.19,287.69,6.16,0,condicoes dentro do ideal
2025-07-14 08:00:00,12.1,78.0,0.0,82.8,muda,22,263.8,51.2,205.0,5.68,1,corrigir nitrogenio fora da faixa
2039-01-19 13:00:00,30.45,45.42,3.96,53.51,colheita,94,141.57,63.94,353.89,5.96,2,irrigar: solo seco
2027-08-07 20:00:00,25.71,30.54,10.08,62.69,colheita,104,179.92,46.55,333.67,6.32,0,condicoes dentro do ideal
2026-05-15 06:00:00,14.02,83.38,0.0,81.24,florescimento,48,183.75,43.57,183.96,4.71,1,corrigir pH fora da faixa ideal
2028-06-09 07:00:00,14.57,86.57,0.0,75.15,colheita,100,140.74,34.84,334.75,5.14,3,proteger: umidade alta (risco de fungos)
2026-03-28 01:00:00,21.41,71.74,0.0,67.04,colheita,98,159.53,53.4,336.28,5.91,0,condicoes dentro do ideal
2044-09-16 19:00:00,30.46,28.91,10.05,52.78,colheita,115,139.19,58.15,295.12,6.69,2,irrigar: solo seco
2027-04-04 03:00:00,21.4,86.19,0.0,73.11,colheita,111,135.81,49.8,329.83,5.22,3,proteger: umidade alta (risco de fungos)
2034-02-17 16:00:00,32.27,41.78,6.88,54.22,muda,12,225.99,46.71,217.3,6.49,2,irrigar: solo seco
2025-11-30 22:00:00,22.7,67.0,13.0,65.7,muda,21,251.1,50.6,223.4,5.28,1,corrigir pH fora da faixa ideal
2031-06-12 10:00:00,10.33,83.28,0.0,79.38,frutificacao,68,129.75,55.27,317.56,6.29,3,proteger: umidade alta (risco de fungos)
2025-04-10 06:00:00,19.8,86.0,0.0,72.0,muda,10,226.6,51.6,279.7,6.61,3,proteger: umidade alta (risco de fungos)
2028-12-29 07:00:00,20.43,90.17,0.0,82.24,colheita,116,145.28,52.87,322.11,6.65,3,proteger: umidade alta (risco de fungos)
2025-04-05 10:00:00,16.0,79.0,1.0,68.1,colheita,97,157.8,58.8,389.6,5.82,1,corrigir potassio fora da faixa
2043-01-18 16:00:00,31.76,28.96,6.91,49.14,frutificacao,86,144.37,86.81,315.63,5.91,2,irrigar: solo seco
2044-06-21 02:00:00,12.04,81.77,0.0,86.24,florescimento,45,153.81,69.42,245.03,6.25,2,reduzir irrigacao: solo encharcado
2027-06-21 00:00:00,20.3,50.38,0.0,69.51,muda,8,239.91,30.74,230.33,5.61,0,condicoes dentro do ideal
2027-11-12 08:00:00,14.81,81.71,0.0,82.47,florescimento,30,182.15,69.64,229.86,5.78,0,condicoes dentro do ideal
2028-02-05 08:00:00,19.67,89.76,0.0,67.04,frutificacao,58,145.76,49.95,282.68,6.06,3,proteger: umidade alta (risco de fungos)
2040-03-01 17:00:00,31.22,32.02,8.07,52.47,frutificacao,74,146.46,70.95,295.16,5.26,2,irrigar: solo seco
2026-05-02 17:00:00,24.32,44.34,7.44,68.22,muda,13,207.08,28.0,158.29,5.91,1,corrigir fosforo fora da faixa
2027-08-10 06:00:00,8.81,73.34,0.0,83.69,muda,11,232.64,53.02,294.07,6.87,3,proteger: temperatura extrema
2037-10-17 01:00:00,12.18,79.72,0.0,86.03,muda,18,249.29,55.63,277.0,5.92,2,reduzir irrigacao: solo encharcado
2025-09-29 11:00:00,20.5,60.0,2.0,67.0,florescimento,39,196.2,59.2,215.9,5.99,0,condicoes dentro do ideal
2025-12-06 20:00:00,26.4,55.0,12.0,63.4,frutificacao,65,168.2,47.3,289.5,5.81,0,condicoes dentro do ideal
2028-09-05 06:00:00,15.35,86.79,0.0,75.17,colheita,104,153.14,43.96,336.71,5.46,3,proteger: umidade alta (risco de fungos)
2026-05-03 07:00:00,14.66,86.18,0.0,82.7,muda,18,253.89,52.21,211.98,5.95,3,proteger: umidade alta (risco de fungos)
2042-02-12 19:00:00,33.39,35.49,10.05,51.28,florescimento,49,196.25,63.05,289.91,5.58,2,irrigar: solo seco
2026-12-28 05:00:00,23.53,74.25,0.0,70.38,muda,25,222.83,41.06,201.74,5.93,0,condicoes dentro do ideal
2026-04-15 20:00:00,21.5,70.73,11.31,68.86,florescimento,46,217.23,62.48,256.02,6.77,1,corrigir pH fora da faixa ideal
2027-12-31 22:00:00,25.89,65.59,11.96,63.12,muda,13,220.55,48.07,237.17,6.1,0,condicoes dentro do ideal
2027-04-29 17:00:00,22.55,53.58,7.25,65.74,florescimento,34,159.22,58.37,295.28,6.3,0,condicoes dentro do ideal
2030-10-27 13:00:00,19.43,89.76,4.14,71.24,muda,16,210.03,63.18,145.81,7.33,3,proteger: umidade alta (risco de fungos)
2025-10-17 20:00:00,29.4,41.0,11.0,59.5,florescimento,35,209.6,56.1,231.5,5.88,0,condicoes dentro do ideal
2053-11-23 18:00:00,31.58,23.21,9.85,56.02,frutificacao,86,175.4,65.96,395.09,5.53,2,irrigar: solo seco
2027-07-15 22:00:00,17.17,45.15,10.13,80.06,muda,12,214.31,49.79,248.16,6.16,0,condicoes dentro do ideal
2028-03-11 00:00:00,20.37,90.89,0.0,80.8,frutificacao,73,190.1,61.13,370.58,5.38,3,proteger: umidade alta (risco de fungos)
2025-08-16 14:00:00,18.1,64.0,4.0,77.0,florescimento,50,239.7,75.6,268.6,5.73,1,corrigir fosforo fora da faixa
2049-09-30 16:00:00,34.08,15.48,6.86,46.01,muda,17,233.35,35.53,228.94,6.4,2,irrigar: solo seco
2029-04-13 06:00:00,19.49,94.35,0.0,100.0,florescimento,44,147.78,50.82,256.61,6.52,3,proteger: umidade alta (risco de fungos)
2025-02-02 05:00:00,21.1,92.0,0.0,74.3,colheita,99,196.2,51.5,372.4,6.1,3,proteger: umidade alta (risco de fungos)
2027-04-08 16:00:00,25.8,50.88,7.08,55.81,muda,18,216.05,45.48,271.26,6.25,0,condicoes dentro do ideal
2027-01-20 22:00:00,28.6,53.7,13.02,72.98,muda,22,207.23,54.44,193.85,5.59,0,condicoes dentro do ideal
2026-12-04 04:00:00,19.92,74.82,0.0,70.22,frutificacao,89,164.55,53.93,336.62,6.33,0,condicoes dentro do ideal
2025-05-18 20:00:00,25.4,40.0,10.0,71.0,muda,25,223.1,38.5,243.6,6.48,0,condicoes dentro do ideal
2027-05-09 21:00:00,26.16,50.51,10.02,62.46,muda,15,207.73,38.96,263.11,5.89,0,condicoes dentro do ideal
2026-11-09 23:00:00,15.21,75.95,12.24,86.78,muda,17,213.85,42.08,253.78,6.77,2,reduzir irrigacao: solo encharcado
2028-05-22 04:00:00,17.73,92.36,0.0,83.95,colheita,102,143.55,51.44,422.46,6.7,3,proteger: umidade alta (risco de fungos)
2029-12-12 07:00:00,19.72,85.1,0.0,94.06,frutificacao,79,232.48,68.96,368.66,5.44,2,reduzir irrigacao: solo encharcado
2050-08-30 15:00:00,27.15,26.53,5.95,56.3,colheita,113,177.1,47.46,287.35,5.89,2,irrigar: solo seco
2029-09-10 08:00:00,14.11,86.79,0.0,82.87,frutificacao,73,167.88,59.65,341.28,6.11,3,proteger: umidade alta (risco de fungos)
2025-07-18 16:00:00,23.9,38.0,6.0,69.8,muda,29,219.8,40.2,218.2,6.32,0,condicoes dentro do ideal
2031-04-23 22:00:00,19.73,89.23,10.17,82.38,florescimento,30,188.02,58.4,206.89,5.6,3,proteger: umidade alta (risco de fungos)
2035-10-17 22:00:00,13.31,79.6,11.49,86.04,colheita,102,164.52,48.71,382.13,5.25,2,reduzir irrigacao: solo encharcado
2027-08-16 22:00:00,16.51,79.38,9.98,80.77,florescimento,35,188.68,61.6,247.96,6.15,0,condicoes dentro do ideal
2025-04-29 05:00:00,18.3,82.0,0.0,78.9,colheita,107,176.8,54.2,287.7,5.7,0,condicoes dentro do ideal
2028-11-02 04:00:00,18.47,86.54,0.0,68.77,florescimento,34,184.62,34.01,241.5,5.78,3,proteger: umidade alta (risco de fungos)
2050-12-19 14:00:00,33.92,32.12,4.86,49.47,frutificacao,81,169.43,56.85,418.36,6.13,2,irrigar: solo seco
2050-10-11 19:00:00,34.1,24.67,10.29,47.04,florescimento,41,193.69,68.73,237.36,5.78,2,irrigar: solo seco
2026-03-26 02:00:00,22.34,70.48,0.0,69.22,muda,11,220.77,48.42,225.8,5.28,1,corrigir pH fora da faixa ideal
2034-12-06 16:00:00,25.74,54.44,7.84,46.94,muda,4,271.08,16.2,206.59,6.11,2,irrigar: solo seco
2025-03-21 11:00:00,19.7,73.0,2.0,66.3,frutificacao,78,135.7,54.7,384.7,6.3,1,corrigir nitrogenio fora da faixa
2027-07-17 16:00:00,22.09,32.2,5.72,72.87,florescimento,34,158.7,50.74,277.13,6.66,0,condicoes dentro do ideal
2025-03-06 22:00:00,23.7,63.0,12.0,71.9,frutificacao,69,134.1,43.8,338.4,5.82,1,corrigir nitrogenio fora da faixa
2032-06-13 01:00:00,13.04,71.71,0.0,86.1,colheita,93,155.22,56.41,370.71,5.87,2,reduzir irrigacao: solo encharcado
2026-10-06 20:00:00,31.8,19.09,10.8,56.93,muda,16,252.0,44.3,219.84,6.5,1,corrigir nitrogenio fora da faixa
2025-07-11 13:00:00,17.2,71.0,3.0,78.9,frutificacao,62,173.6,59.6,328.3,6.25,0,condicoes dentro do ideal
2030-02-21 17:00:00,30.91,48.86,8.28,50.56,colheita,98,97.91,38.61,350.9,5.83,2,irrigar: solo seco
2030-12-09 07:00:00,18.2,86.81,0.0,93.98,florescimento,43,186.4,48.9,280.03,5.68,3,proteger: umidade alta (risco de fungos)
2026-10-10 22:00:00,15.0,90.72,10.03,88.16,florescimento,41,131.04,55.2,265.98,6.34,3,proteger: umidade alta (risco de fungos)
2030-05-21 08:00:00,18.15,88.34,0.0,72.16,muda,26,237.43,28.27,209.26,6.23,3,proteger: umidade alta (risco de fungos)
2025-05-17 06:00:00,16.1,86.0,0.0,74.2,florescimento,54,129.7,67.8,351.7,6.62,3,proteger: umidade alta (risco de fungos)
2025-04-23 16:00:00,24.6,56.0,6.0,65.9,colheita,101,152.8,64.2,428.4,5.75,1,corrigir potassio fora da faixa
2027-09-15 18:00:00,28.82,27.26,8.8,60.35,florescimento,45,168.14,63.41,273.27,5.92,0,condicoes dentro do ideal
2043-12-21 16:00:00,34.51,26.53,6.75,44.43,muda,1,212.68,51.85,143.04,5.93,2,irrigar: solo seco
2037-12-22 14:00:00,33.22,32.37,5.03,48.58,frutificacao,80,167.44,55.62,407.88,6.44,2,irrigar: solo seco
2025-03-25 12:00:00,25.9,63.0,3.0,55.9,muda,17,215.2,52.5,179.2,5.63,1,corrigir potassio fora da faixa
2026-12-15 17:00:00,28.99,50.7,8.97,61.06,florescimento,53,180.87,51.96,253.13,5.3,1,corrigir pH fora da faixa ideal
2025-08-03 15:00:00,23.3,29.0,5.0,63.0,frutificacao,76,180.8,55.8,228.7,5.46,1,corrigir pH fora da faixa ideal
2057-10-13 02:00:00,12.74,70.17,0.0,86.01,frutificacao,85,152.99,76.78,321.7,6.84,2,reduzir irrigacao: solo encharcado
2028-10-17 04:00:00,20.3,84.6,0.0,76.93,colheita,100,145.57,12.97,381.31,4.92,3,proteger: umidade alta (risco de fungos)
2026-08-20 05:00:00,15.89,75.94,0.0,81.82,muda,12,219.38,50.27,283.13,5.1,1,corrigir pH fora da faixa ideal
2026-02-16 19:00:00,33.04,35.29,10.34,50.78,florescimento,48,202.61,61.26,287.48,5.78,2,irrigar: solo seco
2025-08-11 09:00:00,10.4,76.0,0.0,78.7,frutificacao,89,141.7,58.3,304.5,6.75,1,corrigir nitrogenio fora da faixa
2027-07-07 00:00:00,12.46,77.11,0.0,80.51,frutificacao,66,173.22,49.1,280.98,5.99,0,condicoes dentro do ideal
2031-10-17 06:00:00,18.57,88.64,0.0,88.54,florescimento,59,192.52,68.01,277.53,6.35,3,proteger: umidade alta (risco de fungos)
2027-06-28 09:00:00,16.32,90.9,0.0,70.97,muda,7,229.21,53.45,258.77,5.39,3,proteger: umidade alta (risco de fungos)
2046-12-23 16:00:00,35.07,26.05,6.79,49.07,muda,24,263.55,44.64,161.32,6.27,2,irrigar: solo seco
2031-03-31 02:00:00,21.08,84.8,0.0,78.58,muda,26,177.38,52.12,204.66,6.15,3,proteger: umidade alta (risco de fungos)
2025-01-02 12:00:00,25.6,60.0,3.0,64.5,florescimento,48,154.0,72.1,299.8,6.29,1,corrigir fosforo fora da faixa
2025-04-22 01:00:00,17.2,75.0,0.0,68.3,florescimento,50,184.8,52.5,300.4,6.41,0,condicoes dentro do ideal
2030-12-12 23:00:00,21.33,87.26,10.69,78.21,florescimento,33,150.1,54.03,229.76,6.18,3,proteger: umidade alta (risco de fungos)
2026-10-13 04:00:00,18.87,75.51,0.0,77.63,colheita,114,159.74,42.44,411.85,6.1,1,corrigir potassio fora da faixa
2027-10-24 07:00:00,14.24,78.41,0.0,75.29,muda,0,234.81,52.18,316.97,6.11,0,condicoes dentro do ideal
2025-07-29 00:00:00,18.8,67.0,0.0,63.4,colheita,117,143.0,37.3,398.3,5.83,1,corrigir nitrogenio fora da faixa
2026-08-03 19:00:00,26.87,19.67,9.23,62.94,frutificacao,68,166.7,39.12,292.34,5.61,0,condicoes dentro do ideal
2026-06-28 22:00:00,21.44,73.23,9.98,75.55,colheita,107,133.72,45.24,310.4,6.1,1,corrigir nitrogenio fora da faixa
2029-11-15 21:00:00,23.28,67.43,12.03,50.57,frutificacao,63,134.96,83.88,348.26,5.89,2,irrigar: solo seco
2027-07-06 06:00:00,12.51,89.57,0.0,78.85,frutificacao,75,181.36,58.02,346.3,5.81,3,proteger: umidade alta (risco de fungos)
2031-04-16 08:00:00,19.27,80.87,0.0,79.08,muda,1,270.24,43.64,206.52,6.64,3,proteger: umidade alta (risco de fungos)
2026-12-27 18:00:00,35.59,31.57,8.86,54.91,frutificacao,81,177.18,53.46,345.74,5.58,2,irrigar: solo seco
2025-05-04 05:00:00,16.7,84.0,0.0,73.4,frutificacao,80,157.2,68.4,350.6,5.69,1,corrigir potassio fora da faixa
2053-02-26 17:00:00,31.24,32.61,7.78,53.35,frutificacao,72,142.08,71.93,291.83,5.17,2,irrigar: solo seco
2026-08-16 13:00:00,17.78,68.42,3.07,76.73,muda,2,258.79,53.7,178.8,5.69,1,corrigir nitrogenio fora da faixa
2026-02-25 12:00:00,26.42,55.7,2.92,60.91,colheita,103,146.13,42.2,379.66,6.85,1,corrigir potassio fora da faixa
2025-03-21 13:00:00,22.4,61.0,4.0,68.1,muda,6,220.6,54.4,165.6,6.57,1,corrigir potassio fora da faixa
2026-05-13 06:00:00,15.94,82.47,0.0,69.91,colheita,105,179.29,43.7,349.36,6.84,1,corrigir potassio fora da faixa
2025-09-11 00:00:00,15.7,79.0,0.0,76.3,colheita,106,174.7,39.6,341.5,6.16,0,condicoes dentro do ideal
2025-05-04 07:00:00,16.0,85.0,0.0,70.8,florescimento,47,199.4,57.6,254.1,5.97,0,condicoes dentro do ideal
2026-04-04 07:00:00,21.66,85.09,0.0,70.61,colheita,118,140.06,45.12,354.94,6.6,3,proteger: umidade alta (risco de fungos)
2031-05-11 06:00:00,14.89,87.77,0.0,77.59,muda,14,223.05,28.33,191.76,5.52,3,proteger: umidade alta (risco de fungos)
2029-10-31 01:00:00,17.42,87.88,0.0,69.69,colheita,115,171.3,64.47,281.32,5.71,3,proteger: umidade alta (risco de fungos)
2030-01-27 03:00:00,20.54,87.29,0.0,72.21,muda,15,238.43,48.63,228.16,6.31,3,proteger: umidade alta (risco de fungos)
2026-01-05 19:00:00,24.88,62.75,10.09,64.15,muda,22,222.71,50.16,211.37,5.5,1,corrigir pH fora da faixa ideal
2028-07-06 07:00:00,11.4,89.36,0.0,87.0,muda,17,250.27,58.7,178.8,6.19,3,proteger: umidade alta (risco de fungos)
2025-11-08 17:00:00,25.5,61.0,8.0,65.0,frutificacao,70,172.5,75.0,308.5,5.92,1,corrigir fosforo fora da faixa
2025-07-17 11:00:00,13.8,60.0,1.0,80.6,frutificacao,70,154.4,68.2,375.6,5.92,1,corrigir potassio fora da faixa
2025-03-07 18:00:00,28.7,48.0,9.0,57.0,colheita,117,171.9,61.8,324.6,5.55,0,condicoes dentro do ideal
2025-03-04 16:00:00,30.2,36.0,7.0,57.5,frutificacao,85,161.9,48.6,371.0,5.03,1,corrigir pH fora da faixa ideal
2057-02-16 19:00:00,30.59,33.72,9.38,51.23,frutificacao,62,158.85,76.25,321.8,5.76,2,irrigar: solo seco
2040-12-06 08:00:00,19.45,85.53,0.0,87.66,muda,0,272.8,48.4,254.48,5.69,2,reduzir irrigacao: solo encharcado
2027-12-14 08:00:00,21.24,78.78,0.0,65.42,frutificacao,86,190.97,50.39,328.6,6.33,0,condicoes dentro do ideal
2025-04-17 10:00:00,19.1,83.0,1.0,68.0,muda,17,234.0,61.9,262.8,6.5,0,condicoes dentro do ideal
2026-04-24 11:00:00,19.17,78.88,1.02,79.22,colheita,99,119.37,59.06,392.4,6.15,1,corrigir nitrogenio fora da faixa
2026-06-25 03:00:00,8.18,69.21,0.0,82.37,colheita,111,101.03,39.95,394.56,5.83,3,proteger: temperatura extrema
2028-07-30 11:00:00,10.03,80.0,1.0,81.86,colheita,95,148.52,68.99,381.78,5.96,3,proteger: temperatura extrema
2026-04-15 06:00:00,16.98,84.44,0.0,73.2,florescimento,56,172.26,67.15,224.91,5.83,0,condicoes dentro do ideal
2026-07-23 00:00:00,17.94,60.21,0.0,70.78,florescimento,49,190.55,57.23,245.09,6.32,0,condicoes dentro do ideal
2026-07-30 11:00:00,11.31,69.35,1.01,85.32,colheita,102,170.83,57.94,330.13,5.83,0,condicoes dentro do ideal
2028-08-12 08:00:00,11.61,86.74,0.0,84.53,florescimento,58,169.04,68.16,279.46,5.71,3,proteger: umidade alta (risco de fungos)
2026-11-01 18:00:00,27.8,49.51,8.78,56.37,colheita,92,160.22,34.73,399.74,6.12,1,corrigir potassio fora da faixa
2025-08-25 09:00:00,15.5,82.0,0.0,87.1,frutificacao,67,160.1,56.6,317.7,6.36,2,reduzir irrigacao: solo encharcado
2026-02-24 06:00:00,22.61,80.02,0.0,67.16,florescimento,50,174.33,43.33,193.65,6.73,1,corrigir potassio fora da faixa
2035-11-10 19:00:00,28.17,41.14,11.38,53.22,florescimento,58,186.55,63.15,267.28,6.47,2,irrigar: solo seco
2025-05-20 08:00:00,16.8,76.0,0.0,70.4,muda,27,208.7,36.5,214.1,5.55,0,condicoes dentro do ideal
2026-12-23 01:00:00,25.18,72.25,0.0,73.52,muda,19,201.77,60.25,248.26,6.63,0,condicoes dentro do ideal
2025-09-04 14:00:00,24.3,36.0,5.0,67.8,frutificacao,78,140.9,67.2,323.9,5.43,1,corrigir pH fora da faixa ideal
2043-12-03 20:00:00,24.58,64.25,11.77,53.01,frutificacao,66,238.33,59.88,349.44,6.19,2,irrigar: solo seco
