data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M,DLI,VPD
2015-03-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.29,24.34,17.89,89.3,11.2,5.44,18.35,12.35,2.14,24.860800000000005,0.4377059294906718
2015-03-23,Ibiuna,Sudoeste,-23.6583,-47.2113,20.28,25.64,16.96,84.44,18.22,8.38,17.36,1.4,2.19,38.296600000000005,0.6293132727119322
2015-03-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.59,23.35,17.32,89.62,14.71,6.88,17.74,3.85,2.7,31.4416,0.3929320548700783
2015-03-24,Ibiuna,Sudoeste,-23.6583,-47.2113,20.43,26.64,15.95,81.83,20.83,9.51,16.9,0.04,2.44,43.4607,0.7261245443530095
2015-03-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.01,24.93,17.02,86.92,18.17,8.31,17.59,0.33,2.75,37.97670000000001,0.5360126118713131
2015-03-25,Ibiuna,Sudoeste,-23.6583,-47.2113,20.52,26.67,15.63,82.21,22.3,10.17,17.06,0.01,1.84,46.4769,0.6912160097000339
2015-03-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.17,25.36,16.74,85.7,22.42,10.24,17.5,0.05,2.26,46.796800000000005,0.5712009332490429
2015-03-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.68,28.19,16.65,82.36,22.19,10.02,18.1,0.0,1.32,45.7914,0.7815546893341727
2015-03-26,Ibiuna,Sudoeste,-23.6583,-47.2113,21.73,28.23,15.74,78.58,22.36,10.11,17.36,0.0,1.21,46.2027,0.8271973059591329
2015-03-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.81,27.2,18.65,83.82,22.28,10.17,18.67,0.05,1.21,46.4769,0.7260687459532975
2015-03-27,Ibiuna,Sudoeste,-23.6583,-47.2113,22.17,28.41,17.34,79.58,20.69,9.52,18.03,0.22,1.03,43.5064,0.8576077183696773
2015-03-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.77,26.37,18.52,86.32,15.89,7.35,19.21,1.11,1.56,33.5895,0.5577088622490649
2015-03-28,Ibiuna,Sudoeste,-23.6583,-47.2113,22.37,28.05,18.19,83.48,16.99,7.86,19.14,0.86,1.26,35.9202,0.7232032319483159
2015-03-29,Ibiuna,Sudoeste,-23.6583,-47.2113,21.85,27.44,18.73,86.96,11.64,5.63,19.4,9.0,2.03,25.729100000000003,0.6567023377826442
2015-03-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.84,27.43,18.89,88.44,9.71,4.77,19.68,10.58,1.88,21.7989,0.6269562105341353
2015-03-30,Ibiuna,Sudoeste,-23.6583,-47.2113,22.46,27.54,18.35,87.08,8.41,4.19,20.02,2.58,1.8,19.148300000000003,0.5536785615877289
2015-03-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.73,27.66,18.89,86.35,9.71,4.82,20.15,4.31,1.47,22.027400000000004,0.5839686569549474
2015-03-31,Ibiuna,Sudoeste,-23.6583,-47.2113,23.12,28.04,19.05,83.33,18.49,8.34,19.82,0.77,1.65,38.113800000000005,0.6841464591822151
2015-03-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.55,27.01,19.64,87.37,17.84,8.15,20.18,0.7,2.25,37.24550000000001,0.5625921096917876
2015-04-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.29,26.09,18.16,84.11,18.96,8.59,18.26,0.02,1.7,39.2563,0.6341315468214703
2015-04-01,Ibiuna,Sudoeste,-23.6583,-47.2113,21.71,27.85,17.21,80.27,20.3,9.23,17.76,0.0,1.74,42.18110000000001,0.8223071077224149
2015-04-02,Ibiuna,Sudoeste,-23.6583,-47.2113,20.96,26.98,16.29,78.11,23.05,10.46,16.58,0.0,2.37,47.802200000000006,0.8199489087853702
2015-04-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.0,24.65,16.06,84.18,21.24,9.63,17.01,0.03,2.16,44.009100000000004,0.5248425063734599
2015-04-03,Ibiuna,Sudoeste,-23.6583,-47.2113,20.24,27.33,14.63,78.86,21.27,9.57,15.95,0.03,1.95,43.7349,0.8375600984674436
2015-04-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.63,25.52,15.52,85.22,18.79,8.49,16.83,0.08,2.38,38.7993,0.59830515066994
2015-04-04,Ibiuna,Sudoeste,-23.6583,-47.2113,21.81,27.98,16.17,80.45,18.89,8.71,17.92,1.8,1.5,39.804700000000004,0.7531978285318051
2015-04-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.31,27.52,16.51,83.59,19.37,8.89,18.09,0.34,1.51,40.627300000000005,0.7012690822958856
2015-04-05,Ibiuna,Sudoeste,-23.6583,-47.2113,22.96,28.0,19.33,83.68,11.0,5.29,19.79,1.79,2.29,24.1753,0.7034294108488575
2015-04-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.88,27.9,19.34,84.2,12.04,5.75,19.86,3.45,2.64,26.277500000000003,0.6831142122284048
2015-04-06,Ibiuna,Sudoeste,-23.6583,-47.2113,21.22,25.54,17.28,83.58,17.06,7.86,18.05,1.46,2.92,35.9202,0.5512587855947984
2015-04-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.32,25.86,17.58,85.9,15.18,7.06,18.71,3.15,4.21,32.2642,0.5139640426508207
2015-04-07,Ibiuna,Sudoeste,-23.6583,-47.2113,17.9,23.14,13.02,80.96,13.16,6.06,14.25,0.89,3.17,27.6942,0.5417983003541513
2015-04-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.97,21.12,14.9,84.46,11.83,5.52,15.16,2.1,3.59,25.226399999999998,0.3769046812510435
2015-04-08,Ibiuna,Sudoeste,-23.6583,-47.2113,18.31,24.87,12.8,75.62,17.91,8.19,13.57,0.03,2.2,37.4283,0.756270478361676
2015-04-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.12,23.17,14.23,79.8,17.91,8.18,14.4,0.03,2.56,37.382600000000004,0.5899620467036788
2015-04-09,Ibiuna,Sudoeste,-23.6583,-47.2113,19.8,26.63,14.65,80.01,18.39,8.32,15.83,0.02,1.71,38.022400000000005,0.7793495862450737
2015-04-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.11,24.55,15.23,85.64,18.13,8.23,16.39,0.11,2.17,37.61110000000001,0.5432291934392417
2015-04-10,Ibiuna,Sudoeste,-23.6583,-47.2113,20.39,27.35,15.26,78.15,18.75,8.5,15.89,0.0,1.96,38.845,0.881104234233125
2015-04-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.47,25.02,15.92,85.41,15.59,7.12,16.71,0.05,2.28,32.5384,0.5878815446720651
2015-04-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.82,26.01,15.51,83.74,18.14,8.2,16.61,0.02,1.6,37.474,0.672436522762875
2015-04-11,Ibiuna,Sudoeste,-23.6583,-47.2113,20.43,27.58,15.02,76.58,20.31,9.15,15.43,0.01,1.41,41.81550000000001,0.9448735887278079
2015-04-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.11,26.49,15.64,84.02,15.37,6.95,16.92,0.02,1.66,31.7615,0.690542290491083
2015-04-12,Ibiuna,Sudoeste,-23.6583,-47.2113,20.64,28.16,15.42,77.01,20.26,9.09,15.65,0.01,1.59,41.5413,1.0056147244100404
2015-04-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.06,25.25,16.59,85.74,14.1,6.47,17.4,0.03,1.89,29.5679,0.5642073235898228
2015-04-13,Ibiuna,Sudoeste,-23.6583,-47.2113,20.59,27.76,15.47,76.92,18.21,8.2,15.71,0.0,1.59,37.474,0.9576553072947409
2015-04-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.5,25.79,16.84,84.77,14.77,6.75,17.55,0.56,1.65,30.847500000000004,0.6127445272970049
2015-04-14,Ibiuna,Sudoeste,-23.6583,-47.2113,21.61,28.23,16.81,75.27,17.37,7.89,16.39,0.01,1.51,36.0573,1.0086049253087865
2015-04-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.72,27.73,16.99,83.51,14.29,6.69,18.48,12.56,1.04,30.573300000000003,0.7015955232843543
2015-04-15,Ibiuna,Sudoeste,-23.6583,-47.2113,21.93,27.43,17.16,81.96,14.4,6.73,18.39,11.79,1.42,30.756100000000004,0.6917221588553608
2015-04-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.89,25.62,18.06,89.18,11.35,5.32,18.92,8.91,2.09,24.312400000000004,0.49277723052260614
2015-04-16,Ibiuna,Sudoeste,-23.6583,-47.2113,21.48,26.92,17.95,86.77,12.43,5.77,18.96,7.26,1.48,26.3689,0.6111593018447792
2015-04-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.45,25.3,17.22,87.92,16.57,7.56,18.2,0.93,1.9,34.5492,0.5047811857000206
2015-04-17,Ibiuna,Sudoeste,-23.6583,-47.2113,20.66,26.73,16.04,83.64,18.74,8.52,17.43,0.88,1.49,38.9364,0.6749282853118317
2015-04-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.97,28.09,17.16,84.99,16.51,7.66,19.08,0.2,1.67,35.0062,0.6702396912939119
2015-04-18,Ibiuna,Sudoeste,-23.6583,-47.2113,22.35,27.71,17.68,81.22,14.92,6.99,18.7,0.59,1.53,31.944300000000002,0.7130961362737547
2015-04-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.33,26.42,19.29,88.12,10.23,4.84,20.13,7.33,0.96,22.1188,0.48447052543659463
2015-04-19,Ibiuna,Sudoeste,-23.6583,-47.2113,22.63,26.61,19.34,85.62,10.89,5.18,19.97,13.43,0.92,23.6726,0.5305630252859381
2015-04-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.39,28.68,19.22,82.66,16.87,7.85,20.02,0.56,0.93,35.8745,0.7387872123030235
2015-04-20,Ibiuna,Sudoeste,-23.6583,-47.2113,23.43,27.96,18.91,81.86,17.17,7.98,19.93,0.47,1.07,36.4686,0.6499424569485046
2015-04-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.9,26.09,18.97,87.25,12.35,5.79,19.61,2.48,2.76,26.4603,0.5039019508200346
2015-04-21,Ibiuna,Sudoeste,-23.6583,-47.2113,22.11,26.27,18.88,87.48,13.66,6.4,19.85,2.27,1.87,29.248000000000005,0.48157365774999317
2015-04-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.21,24.28,18.01,90.64,6.85,3.38,18.55,10.83,2.71,15.4466,0.41340518676870186
2015-04-22,Ibiuna,Sudoeste,-23.6583,-47.2113,20.36,25.91,17.63,88.01,9.0,4.34,18.18,7.95,2.36,19.8338,0.592562818669061
2015-04-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.78,23.74,17.96,91.3,10.45,4.98,18.27,1.53,2.8,22.758600000000005,0.3989451274740916
2015-04-23,Ibiuna,Sudoeste,-23.6583,-47.2113,20.43,25.69,17.19,85.96,12.8,5.98,17.87,0.16,2.42,27.328600000000005,0.5835787956812135
2015-04-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.03,26.79,17.15,87.13,14.76,6.74,18.54,0.53,1.68,30.801800000000004,0.6038190452984629
2015-04-24,Ibiuna,Sudoeste,-23.6583,-47.2113,21.32,27.42,16.63,83.04,16.59,7.58,17.99,0.02,1.57,34.6406,0.7107569549328896
2015-04-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.46,22.05,15.89,87.95,14.89,6.76,16.26,1.1,2.73,30.8932,0.38007128060913176
2015-04-25,Ibiuna,Sudoeste,-23.6583,-47.2113,18.82,23.97,14.71,81.68,18.23,8.25,15.27,0.15,2.48,37.7025,0.5909406182071355
2015-04-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.67,23.23,15.88,87.37,15.22,6.95,16.33,0.54,2.59,31.7615,0.46960897045552263
2015-04-26,Ibiuna,Sudoeste,-23.6583,-47.2113,18.9,25.4,14.38,83.19,14.92,6.78,15.68,0.17,2.34,30.984600000000004,0.6597956429625367
2015-04-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.29,25.23,15.03,84.38,17.89,8.08,16.26,0.06,1.75,36.9256,0.6113358590734628
2015-04-27,Ibiuna,Sudoeste,-23.6583,-47.2113,19.7,26.42,14.5,78.43,18.45,8.33,15.26,0.01,1.35,38.0681,0.8144098602692449
2015-04-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.55,25.69,14.8,82.8,16.32,7.32,16.05,0.57,1.69,33.452400000000004,0.6678190830089277
2015-04-28,Ibiuna,Sudoeste,-23.6583,-47.2113,19.89,26.47,14.62,78.92,17.6,7.89,15.59,0.25,1.49,36.0573,0.7888083164252659
2015-04-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.14,21.98,15.99,89.69,12.95,5.93,16.3,3.33,2.75,27.1001,0.37549508891730365
2015-04-29,Ibiuna,Sudoeste,-23.6583,-47.2113,18.37,23.55,15.07,84.32,14.63,6.66,15.42,1.95,2.64,30.436200000000003,0.5566471504411632
2015-04-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.91,20.44,14.46,89.24,10.46,4.86,15.02,1.91,2.86,22.210200000000004,0.3173006941395873
2015-04-30,Ibiuna,Sudoeste,-23.6583,-47.2113,17.55,23.3,13.94,81.58,12.64,5.81,14.01,0.6,2.71,26.5517,0.6269635506063607
2015-05-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.85,22.24,13.47,86.07,14.78,6.73,14.29,0.32,1.84,30.756100000000004,0.4847113953574351
2015-05-01,Ibiuna,Sudoeste,-23.6583,-47.2113,17.43,24.53,12.34,79.56,17.9,8.07,13.36,0.0,1.91,36.879900000000006,0.7238357734267071
2015-05-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.41,25.12,13.69,83.32,15.59,7.09,15.08,0.06,1.22,32.4013,0.664460110805497
2015-05-02,Ibiuna,Sudoeste,-23.6583,-47.2113,18.66,26.13,12.41,75.19,17.51,7.88,13.58,0.0,1.27,36.0116,0.8585955738763029
2015-05-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.72,26.92,15.55,78.67,13.73,6.27,16.46,0.47,2.03,28.6539,0.78525506231045
2015-05-03,Ibiuna,Sudoeste,-23.6583,-47.2113,20.15,26.99,14.34,76.65,13.46,6.15,15.44,1.08,2.28,28.105500000000003,0.8444757329495409
2015-05-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.44,26.16,17.24,81.18,5.99,2.97,16.89,4.15,3.99,13.572900000000002,0.756118329511696
2015-05-04,Ibiuna,Sudoeste,-23.6583,-47.2113,19.99,24.91,16.97,86.0,6.01,2.96,17.46,5.27,3.05,13.5272,0.5474991798240685
2015-05-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.27,22.73,16.0,89.02,7.68,3.64,16.29,1.81,2.95,16.634800000000002,0.4388430028052044
2015-05-05,Ibiuna,Sudoeste,-23.6583,-47.2113,18.43,24.13,15.33,84.53,11.88,5.44,15.56,1.12,2.59,24.860800000000005,0.6067883294666854
2015-05-06,Ibiuna,Sudoeste,-23.6583,-47.2113,18.46,25.03,14.16,81.6,10.09,4.65,14.86,0.05,1.97,21.250500000000002,0.704324890706719
2015-05-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.73,22.8,14.89,87.97,7.77,3.7,15.55,0.06,2.17,16.909000000000002,0.46779169405501886
2015-05-07,Ibiuna,Sudoeste,-23.6583,-47.2113,16.89,23.28,13.1,82.03,14.43,6.54,13.44,0.36,2.73,29.887800000000002,0.6410551106776818
2015-05-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.0,21.64,14.25,86.17,13.97,6.31,14.47,0.39,2.73,28.8367,0.45757734111271486
2015-05-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.56,18.89,13.57,83.82,10.13,4.71,12.71,0.19,2.84,21.524700000000003,0.3988551576236783
2015-05-08,Ibiuna,Sudoeste,-23.6583,-47.2113,15.69,20.94,12.71,78.75,14.14,6.41,11.71,0.15,2.72,29.2937,0.5977564571391842
2015-05-09,Ibiuna,Sudoeste,-23.6583,-47.2113,17.58,25.87,11.29,78.68,17.99,8.1,13.2,0.01,1.37,37.017,0.8194856049408878
2015-05-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.25,25.06,11.66,81.5,17.81,8.01,13.57,0.0,1.56,36.6057,0.7207329740443627
2015-05-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.75,25.7,13.06,85.13,7.0,3.38,15.9,8.13,1.58,15.4466,0.5962677938190208
2015-05-10,Ibiuna,Sudoeste,-23.6583,-47.2113,19.05,24.88,13.38,85.14,4.46,2.28,16.24,10.38,1.67,10.419599999999999,0.4939594511190899
2015-05-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.71,22.59,14.93,88.47,7.34,3.52,16.66,7.22,3.22,16.0864,0.3227266609713162
2015-05-11,Ibiuna,Sudoeste,-23.6583,-47.2113,18.86,22.94,14.23,86.06,6.47,3.13,16.29,8.87,2.26,14.3041,0.3586980819663226
2015-05-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.74,21.88,11.43,87.13,13.2,6.01,14.4,0.92,2.45,27.465700000000002,0.347105800061134
2015-05-12,Ibiuna,Sudoeste,-23.6583,-47.2113,16.82,22.82,11.58,85.3,13.08,5.95,14.2,0.57,1.76,27.1915,0.4521213560170543
2015-05-13,Ibiuna,Sudoeste,-23.6583,-47.2113,16.9,22.23,13.3,84.7,12.08,5.53,14.02,0.4,2.48,25.272100000000002,0.50363992544601
2015-05-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.98,21.04,14.72,89.21,9.69,4.5,15.05,0.89,2.74,20.565,0.3731409530587999
2015-05-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.96,21.47,14.83,87.83,10.47,4.82,14.75,0.27,2.69,22.027400000000004,0.4451522951786169
2015-05-14,Ibiuna,Sudoeste,-23.6583,-47.2113,17.82,23.19,14.81,81.82,13.82,6.26,14.39,0.01,2.44,28.6082,0.6237262543083404
2015-05-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.58,21.31,12.5,85.16,11.09,5.08,13.81,0.01,2.23,23.215600000000002,0.41311891452594085
2015-05-15,Ibiuna,Sudoeste,-23.6583,-47.2113,16.74,21.79,13.14,83.01,11.46,5.23,13.57,0.0,1.64,23.901100000000003,0.5063713138840782
2015-05-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.62,23.42,10.57,82.31,16.5,7.42,13.34,0.0,1.84,33.909400000000005,0.547222736147271
2015-05-16,Ibiuna,Sudoeste,-23.6583,-47.2113,16.89,23.88,11.41,78.72,16.15,7.27,12.57,0.01,1.32,33.2239,0.699548790463753
2015-05-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.99,23.73,13.83,85.69,12.91,5.89,15.3,0.01,1.77,26.9173,0.5199135504186745
2015-05-17,Ibiuna,Sudoeste,-23.6583,-47.2113,17.88,23.22,13.79,83.81,13.69,6.24,14.83,0.0,1.27,28.516800000000003,0.5252232538513797
2015-05-18,Ibiuna,Sudoeste,-23.6583,-47.2113,18.48,23.16,15.34,84.38,7.75,3.67,15.49,0.2,0.81,16.771900000000002,0.5299943024690044
2015-05-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.22,22.11,15.85,87.38,8.9,4.17,15.93,0.46,0.91,19.056900000000002,0.4211514732461592
2015-05-19,Ibiuna,Sudoeste,-23.6583,-47.2113,18.26,22.74,15.56,85.47,8.89,4.12,15.56,0.18,1.65,18.828400000000002,0.4988744093462265
2015-05-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.12,22.18,15.6,88.97,7.98,3.79,16.1,0.88,1.88,17.3203,0.3927794321307383
2015-05-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.43,23.37,15.52,85.87,12.26,5.62,15.77,0.22,1.83,25.683400000000002,0.5263595468000035
2015-05-20,Ibiuna,Sudoeste,-23.6583,-47.2113,18.39,23.04,15.54,85.34,12.68,5.84,15.66,0.54,1.36,26.6888,0.5117206651269259
2015-05-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.05,24.85,15.49,84.45,14.41,6.61,16.14,0.07,1.95,30.207700000000003,0.615128965186003
2015-05-21,Ibiuna,Sudoeste,-23.6583,-47.2113,19.36,25.13,15.13,81.05,14.42,6.62,15.59,0.04,1.48,30.253400000000003,0.6848188221744236
2015-05-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.5,26.3,14.02,80.79,15.17,6.98,15.68,0.0,1.09,31.898600000000005,0.7296447126099379
2015-05-22,Ibiuna,Sudoeste,-23.6583,-47.2113,20.08,26.09,14.56,75.01,15.77,7.26,14.97,0.0,1.31,33.178200000000004,0.8164441232689279
2015-05-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.47,24.89,15.12,78.44,12.74,5.85,15.24,0.0,1.72,26.7345,0.700948128528879
2015-05-23,Ibiuna,Sudoeste,-23.6583,-47.2113,18.57,23.88,14.16,81.21,14.11,6.45,14.99,0.0,1.59,29.4765,0.5846372829568005
2015-05-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.75,27.35,15.98,74.99,14.59,6.69,15.76,0.0,3.05,30.573300000000003,0.9369865935756969
2015-05-24,Ibiuna,Sudoeste,-23.6583,-47.2113,20.05,27.68,14.3,77.95,13.86,6.39,15.67,0.02,2.08,29.2023,0.8897195130609923
2015-05-25,Ibiuna,Sudoeste,-23.6583,-47.2113,21.68,28.32,15.84,76.16,13.7,6.34,16.89,0.76,1.34,28.9738,0.9010972671658903
2015-05-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.1,27.49,16.85,71.27,13.89,6.4,16.29,0.03,1.71,29.248000000000005,0.9420136831659618
2015-05-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.89,25.99,17.85,83.12,8.5,3.98,17.73,0.77,1.28,18.1886,0.6728192457901061
2015-05-26,Ibiuna,Sudoeste,-23.6583,-47.2113,21.44,27.46,17.25,82.78,9.51,4.49,18.07,1.31,1.25,20.5193,0.7425783005466267
2015-05-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.87,28.08,17.57,76.75,12.82,5.92,17.04,0.55,1.31,27.0544,0.9605605763918359
2015-05-27,Ibiuna,Sudoeste,-23.6583,-47.2113,21.46,28.07,16.83,75.24,14.92,6.87,16.24,0.43,1.82,31.3959,1.009809731468144
2015-05-28,Ibiuna,Sudoeste,-23.6583,-47.2113,17.54,20.37,15.21,90.78,2.95,1.56,16.0,6.23,2.38,7.129200000000001,0.24217145510975113
2015-05-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.98,23.11,15.63,78.35,3.14,1.65,14.97,2.74,4.01,7.5405,0.5999153093476297
2015-05-29,Ibiuna,Sudoeste,-23.6583,-47.2113,16.92,22.28,12.47,81.45,12.28,5.54,13.36,3.44,1.47,25.317800000000002,0.534601082596381
2015-05-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.72,20.62,13.88,87.39,10.14,4.6,14.47,4.65,1.64,21.022,0.35985133668910696
2015-05-30,Ibiuna,Sudoeste,-23.6583,-47.2113,15.76,22.28,9.6,70.6,11.03,4.97,9.73,0.51,1.33,22.7129,0.7364911541399861
2015-05-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.4,22.56,10.89,74.37,13.36,5.96,11.17,0.32,1.69,27.2372,0.6917177459245507
2015-05-31,Ibiuna,Sudoeste,-23.6583,-47.2113,15.46,18.38,12.84,91.51,4.22,2.11,14.06,11.17,0.97,9.6427,0.1931550156527604
2015-05-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.56,20.53,13.15,88.62,3.83,1.94,14.61,5.15,0.93,8.8658,0.3013223103459508
2015-06-01,Ibiuna,Sudoeste,-23.6583,-47.2113,16.83,22.9,13.26,86.38,6.54,3.08,14.34,0.35,2.05,14.075600000000001,0.5237427912341954
2015-06-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.0,21.56,14.78,90.4,4.23,2.1,15.29,0.81,2.17,9.597000000000001,0.3901479503172516
2015-06-02,Ibiuna,Sudoeste,-23.6583,-47.2113,16.18,20.55,13.75,86.13,4.12,2.04,13.75,0.08,2.49,9.3228,0.4231165290676757
2015-06-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.48,20.4,14.51,88.71,4.07,2.03,14.49,0.19,2.63,9.277099999999999,0.374396414576476
2015-06-03,Ibiuna,Sudoeste,-23.6583,-47.2113,17.53,23.64,12.8,82.95,11.74,5.32,14.34,0.0,1.12,24.312400000000004,0.5649471647658797
2015-06-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.21,22.67,13.39,86.38,10.98,5.01,14.74,0.03,1.7,22.8957,0.46812070933020844
2015-06-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.33,25.51,13.24,83.45,13.2,5.98,15.34,0.03,1.45,27.328600000000005,0.650335024856932
2015-06-04,Ibiuna,Sudoeste,-23.6583,-47.2113,18.32,25.1,13.41,82.68,14.94,6.73,15.16,0.03,0.93,30.756100000000004,0.6395637692009049
2015-06-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.62,25.86,13.84,78.77,14.54,6.56,14.08,0.01,1.08,29.9792,0.8509784167667209
2015-06-05,Ibiuna,Sudoeste,-23.6583,-47.2113,18.9,25.61,13.67,73.78,15.9,7.17,13.55,0.01,1.19,32.7669,0.8721887878795747
2015-06-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.09,26.5,13.0,73.12,15.1,6.8,13.59,0.01,1.81,31.076,0.9233620017429796
2015-06-06,Ibiuna,Sudoeste,-23.6583,-47.2113,18.24,25.3,12.01,74.69,15.67,7.06,13.26,0.02,1.76,32.2642,0.7907230059338994
2015-06-07,Ibiuna,Sudoeste,-23.6583,-47.2113,19.03,25.96,13.41,76.03,13.86,6.26,14.42,0.01,1.66,28.6082,0.8032579821138588
2015-06-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.14,26.79,14.93,73.94,12.52,5.68,14.84,0.0,2.32,25.9576,0.9218041145725044
2015-06-08,Ibiuna,Sudoeste,-23.6583,-47.2113,20.21,26.3,13.39,65.3,14.96,6.74,13.16,0.0,1.27,30.801800000000004,0.9654440886002811
2015-06-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.29,27.17,14.11,68.61,15.18,6.8,13.73,0.0,1.36,31.076,1.0347434537242113
2015-06-09,Ibiuna,Sudoeste,-23.6583,-47.2113,19.02,26.02,12.1,70.69,15.44,6.87,13.04,0.0,1.36,31.3959,0.8869331840560217
2015-06-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.55,26.75,13.97,65.97,15.17,6.72,12.37,0.0,1.49,30.7104,1.1172861064299349
2015-06-10,Ibiuna,Sudoeste,-23.6583,-47.2113,18.52,26.13,11.94,69.98,15.43,6.95,12.22,0.01,1.52,31.7615,0.969150918699029
2015-06-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.12,26.35,13.92,66.34,14.5,6.53,12.05,0.01,2.42,29.842100000000002,1.103776257147324
